10min_Interval,V1,V2,V3,V4
2684,70.97347797,77.23293049,89.54461455,71.79998812
2685,58.54955567,76.37041097,91.55860035,76.1344247
2686,71.54027126,76.20027292,92.56095289,77.28221105
2687,64.04249614,79.65211677,97.32370914,76.05004079
2688,62.38278213,78.9695113,102.0461876,77.23552867
2689,59.50356851,77.52334832,99.24917208,76.39101715
2690,74.67725504,70.16236774,93.68734669,66.36697469
2691,63.59017041,79.9463339,86.1888426,78.08304492
2692,59.99261545,84.17069968,91.26237267,83.71103662
2693,69.91001073,82.39149019,94.44431262,74.58681666
2694,72.41317065,77.58847605,96.05448165,77.72408422
2695,64.61366633,91.54488814,88.70518685,83.36946426
2696,75.7146562,78.51100954,91.22777955,83.17296134
2697,60.25974508,88.30617132,90.1084265,79.71087129
2698,82.23841042,76.90817326,91.82780433,96.47496344
2699,68.78842472,73.80395967,91.95320191,77.14748044
2700,69.25074762,78.36188126,97.08204538,81.81419834
2701,57.5961806,83.99876381,90.7090474,78.09387382
2702,71.51625146,82.55847995,81.14775531,75.59459014
2703,68.84443453,75.65852572,93.27093796,87.51355579
2704,67.82296366,74.93534675,95.43266023,82.6041741
2705,67.87204292,87.24865781,83.49079183,75.34390834
2706,69.73174734,77.72326782,99.30724237,83.31427624
2707,69.7214052,80.18946413,91.6436789,88.03294584
2708,59.24490873,72.65932138,95.45824437,78.8334775
2709,67.10732593,83.71811515,93.20204527,78.7690275
2710,71.00875641,79.85861206,96.0809052,75.92930149
2711,71.07897722,81.23727508,87.77264003,88.73353722
2712,68.56158458,87.8150594,95.50815201,79.5312255
2713,75.95850727,79.56186007,84.96077195,74.18557354
2714,68.03372171,80.9535917,87.13339206,84.50172782
2715,72.38440263,77.4489378,89.94030825,76.66206401
2716,68.37648849,72.09990851,99.86720493,78.726524
2717,71.9540418,67.64868097,98.35104306,84.78981065
2718,76.4307929,83.2914659,93.9026597,86.66839446
2719,75.95646511,75.65380497,90.92040603,77.01073663
2720,67.31114484,70.33194362,86.4901611,81.35568796
2721,68.67417915,78.55362203,88.06683305,81.15641249
2722,67.15627317,70.65136969,88.67461669,83.81258294
2723,79.66646079,72.18293433,97.66813033,85.96474886
2724,72.05470068,68.912463,101.8959976,80.85761014
2725,74.54134802,74.13336548,93.79911251,89.4603934
2726,70.93257743,70.02527499,83.93167493,79.64929785
2727,66.02752609,80.84598369,89.99768551,84.6292094
2728,68.66815931,76.90619328,93.36703291,82.62648725
2729,67.18571498,78.9805047,85.04724061,76.67093886
2730,71.05659103,68.25221413,92.84975743,82.02474655
2731,68.21288835,81.35150991,91.57665547,79.32475284
2732,75.59083101,77.18733383,90.2960075,76.08639012
2733,70.02515482,72.16912562,98.94657353,84.6399991
2734,67.57571732,75.49165981,95.27083524,79.23440095
2735,74.82659951,66.67684065,91.94550634,77.2758726
2736,72.59215045,79.28973839,93.00580637,84.90920259
2737,71.11107933,76.4465991,94.15231668,80.39662206
2738,80.60703021,74.5466028,96.70753475,77.63116521
2739,72.88335522,79.05033821,85.33781315,76.56579058
2740,63.40732162,67.91773454,85.53337623,78.02257006
2741,67.92154836,65.59693899,97.71370787,74.53637374
2742,68.32214383,74.02578155,96.29303347,73.97702947
2743,68.30790664,68.93134274,89.5637642,86.93158084
2744,75.30385776,80.01350102,93.030423,71.94797627
2745,69.27932107,82.93202595,93.09053267,64.74615603
2746,76.9253939,69.9436614,100.1002088,76.60589848
2747,66.04517061,82.45998677,96.14698781,77.93550432
2748,69.11508662,74.74428649,94.79803283,82.39000168
2749,77.12753396,71.08508411,92.33605278,83.62933748
2750,71.94099869,77.17304708,93.84822218,67.79343085
2751,73.6546039,74.3305535,102.9645004,79.14801486
2752,70.48722531,82.16834733,84.90922626,81.76436907
2753,72.79425361,82.47937825,91.00732618,74.59755415
2754,73.44667887,78.61440205,90.17550681,82.39426708
2755,67.45644116,79.07739589,98.23155736,72.35496309
2756,67.79543095,77.9285706,95.00730999,78.86183686
2757,69.78396896,79.97565658,90.39221486,81.5526651
2758,66.87943698,71.98098594,94.49059704,77.36408356
2759,67.06081874,66.86737227,98.64281678,73.81576961
2760,74.28493198,74.94476816,95.92342823,67.27038767
2761,64.94342042,72.17427888,96.94912851,74.07257789
2762,64.49776725,80.47811592,97.22679944,79.7922356
2763,69.8645424,76.24780343,95.97313192,75.22933614
2764,72.05637849,78.32457623,101.7644766,82.40830065
2765,62.16011902,81.30491454,99.27525678,68.5133886
2766,60.89585115,73.64652812,100.3040506,73.34392049
2767,64.99144317,75.32496016,97.22555048,74.66035537
2768,66.19747859,77.59907518,97.88481935,77.9639716
2769,70.82668917,76.05166221,101.4719352,73.92240452
2770,66.82049045,75.6428198,101.0464304,76.32246036
2771,69.92409092,71.6437221,87.44607484,76.76361177
2772,67.21116788,71.82332445,105.9303077,81.51759069
2773,60.88534177,74.63798749,99.39843735,76.13206099
2774,67.18331374,64.32125808,94.30378405,82.91825664
2775,69.66030269,81.80340807,93.23702604,76.06404566
2776,62.96197141,81.22557152,99.51418024,77.00496985
2777,65.80418619,71.04308164,100.2592079,79.87633149
2778,61.03585829,83.61000318,98.08077532,78.59038386
2779,65.72810073,77.15515045,100.1575175,75.68439997
2780,62.29542741,82.5576022,103.292192,74.83090651
2781,65.06511615,74.99085517,95.56604084,73.75750011
2782,68.63555386,81.65047794,105.052274,67.68248149
2783,67.87995064,67.81214279,99.08854525,76.33656217
2784,62.72756496,85.17028737,96.2496354,78.67176925
2785,60.32086959,86.85222998,96.45693232,78.10323887
2786,73.09764425,74.60214529,102.0620828,79.62084007
2787,75.77860417,86.80541185,90.178514,71.27923745
2788,68.46269812,81.10530979,91.32755948,80.11328055
2789,63.80866775,78.29114015,102.3366601,75.81977793
2790,57.73376529,84.76198315,98.04982161,71.30174249
2791,68.70810632,86.55147725,95.83296854,81.96068873
2792,66.11304281,89.77888423,104.0470006,81.9839203
2793,64.69803597,84.33406836,99.6546333,74.53084436
2794,61.24119136,72.32108603,98.93181658,78.41972325
2795,59.44439873,89.22197933,88.3983478,79.38663696
2796,55.22741241,81.57282775,102.6050101,76.33047545
2797,64.39795738,80.66883289,99.11345953,82.09996011
2798,73.47009877,72.040584,100.6086515,86.23049006
2799,71.41995087,75.29044756,100.0357953,73.96244266
2800,64.04030503,75.53457847,93.56755475,73.22145605
2801,66.92156502,80.61618308,90.13238829,72.5044574
2802,66.60244342,70.71799461,92.9165929,80.14701387
2803,67.37401904,75.18158067,99.2042149,80.88565475
2804,62.64066171,79.57542689,98.29654422,69.44477092
2805,63.92188943,68.0198917,98.34557367,85.33313799
2806,65.07226989,82.55574113,90.35108749,74.35919759
2807,72.68784306,68.75371652,95.18947132,66.61475071
2808,65.93126622,75.74656728,102.2399535,89.56265113
2809,59.85099781,82.40974293,101.0229606,80.19803748
2810,67.63431261,78.95534138,94.69899668,88.22797196
2811,63.9587997,66.59170881,102.1807005,89.43058828
2812,63.26443841,83.90557154,87.44183048,74.92040407
2813,66.02009638,73.08101287,87.00821453,81.79251895
2814,65.02342085,70.50815188,93.9617348,85.27121169
2815,62.21555364,78.41330557,102.8959552,79.24198959
2816,67.06325688,81.86145961,93.6112493,85.88028711
2817,66.58504432,74.31043424,90.38964196,82.32428412
2818,72.68945533,65.27999012,89.71183206,82.49883749
2819,54.9314776,67.17295491,89.48545081,93.56096238
2820,53.14181654,75.90336413,95.46928977,80.64941886
2821,61.31513163,72.91180412,86.00768482,77.89696301
2822,66.55140278,78.72653848,92.4090534,87.34699501
2823,63.52563253,84.03600393,98.55694763,73.61886528
2824,71.88979424,76.63276875,88.90553103,85.55614255
2825,65.36531343,75.50299343,91.3711235,85.74227119
2826,62.7987436,80.53094383,93.0234028,82.84432504
2827,59.43473622,85.42999711,93.39967488,86.12956567
2828,69.96290423,77.1060603,92.35815685,73.02821958
2829,70.01658927,69.31890352,88.28482876,75.34770589
2830,61.63769523,84.02412354,87.50942457,79.65854632
2831,65.8322764,69.40624847,83.32965738,78.95954876
2832,64.480575,72.52952924,91.80773019,89.72465042
2833,60.2926558,68.45076145,93.85851743,82.17581987
2834,74.77071046,80.67903855,95.57810645,83.44896079
2835,72.14342944,81.43820708,83.90087989,79.03541638
2836,74.96550113,77.2669742,86.41927722,75.05806533
2837,72.93124288,75.93822232,99.9185656,77.54026671
2838,62.5898709,78.88560263,93.67893632,73.02189735
2839,69.0856051,81.10933903,93.88600759,75.400075
2840,69.73192889,76.38413537,94.69966465,83.44509347
2841,71.86133999,76.16536704,92.09273284,80.84839065
2842,69.42541084,79.15584474,95.43908612,75.32670621
2843,66.88913256,78.46658404,95.81866471,76.16266703
2844,68.67765909,67.85000641,85.59112768,74.24846172
2845,66.9117464,73.43492688,91.9271718,81.07664867
2846,69.91094235,72.13615669,84.21912338,77.3383571
2847,66.02467003,75.74619888,88.74960246,75.95582047
2848,70.18078859,74.39928583,93.03460892,81.53201273
2849,61.14260581,82.76668146,94.14726367,72.44873385
2850,73.83923596,79.43288777,90.17808949,88.12754055
2851,63.32629588,82.0136777,91.2017075,79.74797893
2852,56.34409543,69.90202755,95.80431396,73.63281599
2853,66.46760189,78.54565929,91.18941424,65.35829953
2854,71.78198795,79.16173321,83.19375584,72.6262458
2855,64.8008358,75.27243706,91.90305419,80.17601495
2856,70.77608617,82.61090282,94.35250391,77.70424814
2857,79.91446286,71.89267207,91.21565709,71.23604115
2858,67.20973874,70.57152304,93.31375971,63.06959808
2859,70.02303846,79.51864588,91.87176836,78.36840974
2860,70.31667404,81.81530726,80.29397709,65.50443929
2861,74.03657519,83.79263783,89.95488925,72.03212087
2862,70.33148423,82.3946264,96.37424736,76.79726789
2863,68.40642119,77.01444583,92.7066891,72.80720642
2864,77.20697849,69.03679477,89.25930233,80.6746939
2865,66.48770484,71.87897683,89.5091859,79.87603288
2866,62.80345952,72.43636089,91.3914922,77.24366777
2867,60.30369975,77.11738301,102.9958159,77.02400915
2868,63.75889443,78.03493089,104.4558147,74.99092006
2869,67.34078546,82.88537568,93.59811652,78.07071883
2870,67.64083586,71.6877829,89.14197719,70.00995708
2871,68.05387225,74.34028903,92.14912506,75.10531247
2872,64.74598899,75.6659696,98.37711734,73.92546578
2873,62.87580869,76.10736638,95.37071129,79.2411068
2874,68.84460677,65.23729653,92.78017498,75.52989245
2875,68.56242872,77.72579763,98.9204389,73.64267116
2876,63.62519947,86.79462711,95.18817135,70.86498172
2877,63.39651002,80.11994458,97.50240969,73.68305734
2878,62.35469794,81.14114115,91.55788703,74.01879252
2879,60.60025217,71.18280712,91.85881597,65.6399502
2880,58.31407186,79.01563566,94.271903,72.9371286
2881,74.74539972,70.50381592,96.12258806,74.57245809
2882,71.61099719,69.97577735,84.53734126,78.71344222
2883,76.10609357,84.11061126,91.63498827,75.0361506
2884,65.28496387,81.41318236,93.81672158,75.48031941
2885,67.31023726,66.35639982,91.4737739,68.8844597
2886,69.89925775,69.70834419,83.90241139,71.33325467
2887,62.51840077,79.68614008,87.09692991,76.07797408
2888,64.22114878,74.57188427,93.63385758,72.36115121
2889,65.14099326,79.4437825,97.56868875,69.88736997
2890,67.8652783,75.76592884,85.52266935,75.73275829
2891,61.56095616,68.88020088,97.98640197,71.40988996
2892,54.7549143,85.37649121,94.1513549,79.92236367
2893,62.32589376,76.42425262,90.55012238,77.46210899
2894,68.25397246,75.70271504,95.44591403,67.45708727
2895,59.27587439,85.03928905,98.70718912,70.68964037
2896,67.5696163,71.45563179,94.7320137,76.90165205
2897,70.58687468,77.46200922,86.56562705,66.91641345
2898,61.0403385,75.21509181,88.88911082,72.689445
2899,60.85281017,73.87077598,96.00746468,61.27102338
2900,53.73830903,71.9362991,85.72920113,74.53641633
2901,56.03188427,72.77513519,76.94949181,72.06472053
2902,68.58973123,76.09857001,89.18120251,68.84310266
2903,67.48347867,70.09269969,90.18658036,75.95951777
2904,65.80654915,73.07437931,94.16295776,70.41637598
2905,73.41017208,74.34208426,89.85472246,71.93199011
2906,67.326355,77.91140315,87.95533726,79.65692273
2907,63.9807413,83.23579454,99.77871239,80.54405781
2908,52.55026623,73.49210246,95.15507677,77.92178805
2909,65.25539306,74.48348007,91.55471637,70.37062943
2910,66.28223293,74.12236944,93.06291802,74.63776775
2911,65.64257824,75.19006276,100.9187734,74.17394018
2912,56.62798188,76.1933478,87.60337974,74.54602406
2913,62.44669602,84.75484292,86.0178353,77.74767075
2914,52.81619741,74.32322084,100.5797074,72.25062255
2915,67.50819054,68.9401845,88.42238667,81.42667106
2916,57.6574384,67.47617137,92.03396782,75.19523602
2917,60.61706741,76.59909077,97.64029369,75.91669312
2918,66.44753915,66.27511317,98.13179239,80.15789046
2919,61.32404776,79.35598231,99.30224243,70.49621498
2920,70.04990884,78.87797051,99.64890348,75.71574768
2921,62.81012939,75.90873437,101.8056352,74.30769598
2922,64.74940917,69.9674577,98.82528495,81.15181317
2923,64.67755891,66.72254246,94.45832788,62.42674889
2924,61.10312924,75.07997085,83.81989885,69.23946015
2925,67.22029017,76.96949418,98.52382975,77.88113425
2926,60.05850401,74.2334304,96.08936673,75.69910509
2927,68.5071246,73.90719308,95.79056077,67.54459624
2928,69.9906876,75.48217064,104.3410107,73.07878959
2929,58.66667947,67.25009566,90.75021438,76.0870907
2930,62.78507638,74.14614756,98.12957499,71.63477574
2931,71.51743693,83.18354759,98.20217501,78.2621919
2932,57.15081045,74.3135998,96.77912436,76.2598986
2933,64.22219861,72.00199299,93.78880206,72.47386573
2934,62.60251332,63.00852776,92.51863042,75.21023828
2935,69.19026613,74.70037692,93.58369806,77.69557851
2936,70.34074086,80.06105191,92.56654521,76.1601816
2937,70.27619799,76.12036641,97.49864334,75.83793914
2938,62.11148811,61.9314347,92.99853498,72.4790459
2939,64.9531676,68.25116276,91.58799435,75.10580115
2940,63.03481428,70.98744109,88.04682488,75.97259048
2941,65.1732629,70.77032203,91.46863653,78.15578568
2942,67.24237281,71.11407292,87.05197921,76.46296438
2943,60.88714522,66.99165774,100.1834305,71.00159381
2944,71.86358391,77.66784162,101.9195583,78.67555626
2945,67.10504718,67.89945027,92.92138646,80.9904027
2946,60.21799483,69.82773173,85.97463559,77.24738487
2947,68.50334222,80.60099124,99.2263813,78.49867667
2948,63.41758912,80.86507129,95.67468014,68.66318957
2949,63.86004482,75.74606681,82.86764518,76.03742823
2950,64.05811835,85.11538447,91.92713472,74.72981798
2951,66.29584011,74.52300347,100.9257339,74.93322717
2952,62.41115833,71.80676271,88.10852655,67.67986706
2953,60.64425587,85.86604895,99.2777658,80.57983912
2954,69.11001616,76.88490881,98.07572653,76.59418026
2955,60.89491509,77.23593978,90.57132899,76.10619794
2956,60.55176376,75.66455561,89.23066304,80.73417042
2957,71.11226036,62.1122486,89.97344726,84.42416871
2958,62.69504416,71.12300544,84.1207653,75.38362946
2959,64.42602836,73.42548569,97.08987772,67.46771497
2960,61.58028434,75.36600334,92.52320133,86.73967238
2961,70.3173899,74.28315057,93.46054842,81.19821371
2962,66.90090697,74.51260315,96.17146206,74.80815936
2963,66.70170432,76.35014328,86.27068503,77.48078837
2964,65.04496778,70.61806819,96.40071269,82.98036396
2965,64.0745566,75.77367099,91.35847933,72.22455033
2966,68.4713085,73.82448978,87.08748534,78.49489715
2967,71.38935516,78.50266571,80.34048158,80.53747382
2968,58.88724968,83.35495389,88.85276184,74.22705528
2969,71.42448477,72.64462302,91.60928722,73.88828012
2970,66.01024645,82.52723754,96.3665823,72.49158404
2971,68.15888525,78.47275581,91.34838444,73.05380986
2972,66.06849128,78.40402974,97.8088669,72.93078559
2973,60.94624587,85.18637428,97.01533157,80.78138493
2974,60.77806217,73.41022166,92.87198977,87.12032041
2975,68.75043569,84.75123613,93.76911629,72.83928438
2976,79.89604869,76.32845423,87.76680412,72.38958615
2977,73.19995506,77.40346062,94.44803393,78.45158229
2978,68.48802433,70.02235085,94.72343619,72.88035216
2979,71.1690488,79.89263385,90.24165979,74.04777093
2980,71.41390676,81.40022439,88.86070137,70.80576377
2981,76.5510749,78.00889914,91.32174667,73.24103375
2982,60.87174825,72.30623075,89.28920938,74.58487714
2983,70.46423122,76.68215211,92.53981924,73.01240781
2984,74.8849473,75.5893516,93.44664436,82.09509417
2985,67.7789899,77.71607291,87.30188279,74.09574631
2986,70.04865793,78.40564663,90.89784536,84.12293663
2987,69.83305848,72.11973349,89.29193295,74.39776198
2988,72.02990698,81.1562641,98.77348763,70.66536918
2989,77.75146455,78.65896968,94.80605644,76.5429003
2990,65.53279948,74.07661827,92.5778788,75.29336817
2991,70.94337621,78.38186149,90.56523505,75.20214604
2992,77.83550182,70.05477544,81.28824191,71.78917728
2993,68.0148201,76.64057717,96.95997289,73.73826868
2994,78.17735062,79.27305634,92.08107055,69.83810927
2995,73.30891656,80.98790774,91.97545962,81.17674109
2996,73.16595259,67.99197113,89.38192806,77.14415259
2997,76.72272081,76.48338727,88.49474502,77.0779888
2998,71.55065473,80.37398446,90.26006577,72.56494016
2999,65.57031218,79.56466303,88.57726655,72.43835669
3000,68.90917256,84.3291655,95.24469497,89.63126031
3001,64.59352447,79.53345736,85.70655806,76.7097736
3002,75.15708283,80.84362388,92.5657405,79.23242523
3003,77.21196368,71.60418383,90.9994077,80.84592356
3004,69.38500519,81.3792325,93.36501852,80.14184443
3005,71.18067847,74.61413506,94.06079628,77.3030361
3006,81.80791995,75.34423095,87.06533716,67.78694298
3007,86.39933711,73.25235896,97.98298131,85.90344237
3008,75.58316918,71.20539743,96.03917529,69.83240852
3009,67.96722035,80.23403644,97.76604664,77.1704309
3010,72.75835108,78.12151098,93.67743034,70.88690682
3011,61.11242864,66.83957982,94.63352561,76.13461779
3012,80.00661953,82.73900684,86.30751606,77.10246655
3013,74.86145948,77.05844205,91.43313838,84.38603854
3014,64.99447462,77.1241453,89.28412641,74.5217188
3015,74.19700378,84.70086971,96.74149516,81.90222093
3016,73.00050979,72.85105522,92.11739571,79.86891509
3017,70.29545554,73.78233781,93.45226741,83.42249739
3018,72.49717144,83.11332639,98.061873,67.96602095
3019,67.57603973,75.51156134,85.45544266,71.90780055
3020,67.84187737,72.0013885,91.9239698,68.9973433
3021,71.60916497,83.32766374,95.02417228,69.27095124
3022,62.71818017,79.10482484,100.1527294,66.80297791
3023,69.65506429,80.33514425,84.76889683,70.45443002
3024,73.56791764,81.86076592,92.8228192,79.04457438
3025,69.80405321,71.23748292,88.12375937,76.35345564
3026,62.86833689,69.77652741,90.94200871,75.63497647
3027,62.58641501,81.9248852,87.18752168,75.74619621
3028,62.95024563,74.52671383,87.91901968,71.06449728
3029,68.8080203,75.04553819,94.34713848,67.56647365
3030,66.1530123,83.14741375,96.70243018,79.95072462
3031,74.99516547,82.92101221,92.16103999,67.12471159
3032,62.72450922,87.17708267,95.52887507,74.51777631
3033,73.23391153,78.0152052,95.11322509,78.81122067
3034,69.24426876,71.05844415,93.23168168,71.31006768
3035,68.229648,69.74180682,94.34372529,76.36048344
3036,68.59761165,74.65805223,93.91849333,80.5480121
3037,61.85896332,75.54635399,89.70045057,75.72312868
3038,72.79949208,72.95175929,90.39826551,80.65985337
3039,66.19184916,65.73784339,92.09592955,77.33594773
3040,72.22752249,83.62966756,92.10559173,73.02224803
3041,69.3559029,80.19301231,92.87220609,72.75768326
3042,70.9218942,76.17975538,96.07515104,77.14231508
3043,66.84754342,74.55365044,91.0211099,78.79375936
3044,66.9542896,69.5981409,85.14621091,82.65817817
3045,61.97460036,71.70775172,88.28483636,80.20096189
3046,68.32783195,75.74343083,87.8290828,80.96552503
3047,74.37375598,78.66834286,93.78385004,74.57921467
3048,75.20950854,73.30398226,89.90393007,72.47843136
3049,75.6665109,80.9056623,91.52744972,73.04053829
3050,65.79268722,76.30307866,98.65197222,80.02196174
3051,65.30772261,78.38814542,88.55306435,81.80312195
3052,61.74779313,75.6183439,92.82983744,81.06149344
3053,70.85111625,82.85820739,94.4423702,72.59032543
3054,66.51289447,81.6564247,80.77070218,71.78292098
3055,69.10687291,79.59121199,88.54261755,79.30865887
3056,60.72726074,77.86408932,95.98218771,80.1314049
3057,66.19597093,84.89347514,97.55556764,77.34055664
3058,72.04961114,84.11708388,97.5931146,82.47071177
3059,69.97377855,74.17119166,95.3116377,77.56367937
3060,68.55180027,83.99488426,86.55884379,84.10839867
3061,66.07176269,74.02305083,94.11140007,85.13195106
3062,61.99874178,75.23348679,94.43058276,81.98389631
3063,59.94689431,76.20918939,100.4220551,76.46759865
3064,66.76439112,83.12047351,95.83031864,81.74822789
3065,76.3273979,76.6285029,91.95899067,75.96006753
3066,66.32841747,77.23422824,97.04672046,68.43216478
3067,66.30524005,76.53424187,92.53194233,72.35121064
3068,63.06092725,86.63205034,91.28446372,81.4105919
3069,58.54028372,67.32132656,102.0022983,85.92487188
3070,66.75137327,81.13369992,89.97042024,72.78427764
3071,69.5584689,78.95903588,88.12634599,86.61343742
3072,71.88846134,83.69944531,86.15280581,75.8590255
3073,68.89329521,81.33583304,94.73014998,78.97381964
3074,73.31850869,81.44201995,83.24537492,76.04227851
3075,76.11909245,78.36653712,97.48373253,82.8741274
3076,71.88311811,84.60841608,92.66364512,79.86234105
3077,74.90012382,78.62845415,92.85455401,79.81690772
3078,76.30693661,76.65755267,98.20525846,81.35067381
3079,67.40319555,78.64231117,87.05034942,76.42881685
3080,72.75176629,81.99659484,91.57749342,76.32910352
3081,72.44123977,76.64897558,99.37227753,77.33864014
3082,77.10796777,79.44754567,101.6567582,72.0080639
3083,74.24882274,82.11903778,92.59726672,80.38417069
3084,78.89824479,82.95972749,91.60788648,77.76940034
3085,72.65582098,74.75805189,82.01981021,73.34105632
3086,68.27241799,82.07181064,91.03707832,74.35508635
3087,66.47036574,82.62302176,103.1365539,76.58516175
3088,75.67586947,64.945143,90.49154319,76.37718794
3089,67.66033908,81.59908073,87.84895568,79.18970025
3090,64.93138714,71.01129789,101.5845599,75.87063381
3091,68.81991891,81.0430992,92.1599941,72.44274933
3092,62.68346629,82.12648059,108.2191301,79.04391008
3093,64.44203554,75.96620642,92.89425459,75.60099307
3094,71.68567983,69.46027282,94.91734008,74.05093835
3095,62.65047201,77.1079678,90.27837865,85.06752754
3096,72.48594541,68.61736433,94.2106636,77.68590154
3097,67.58647424,71.67001191,94.17493397,64.92785103
3098,70.37412205,75.0187133,86.63325555,82.81069088
3099,66.55468843,78.1779409,94.77269595,74.48103155
3100,69.91707033,69.61750208,93.65105866,63.40606008
3101,64.23401384,78.70885297,89.32196769,79.7057681
3102,81.52631456,75.17155525,86.02750896,87.22622551
3103,69.383643,78.63539042,92.48505782,73.67301115
3104,73.03088699,76.57996042,93.171431,84.82889356
3105,74.41282914,71.55834216,96.58354477,74.26925122
3106,71.15429253,71.98557918,86.61336405,75.43099724
3107,65.20259438,68.22269086,87.29432142,79.47647354
3108,67.48245745,75.77038048,91.50002108,78.19016542
3109,69.41252121,70.83334877,87.70448263,75.21225788
3110,79.81709327,72.27322846,92.30679648,87.89138923
3111,73.13455257,74.8070917,94.45085028,76.02347616
3112,79.16706041,74.61122903,95.97675013,70.92379309
3113,75.04162181,68.21831834,94.33433396,69.99569043
3114,69.86713562,70.66027422,85.92487812,78.59667578
3115,76.4483935,77.5080096,86.99775909,77.0165363
3116,65.68623338,73.80809181,91.98210077,71.09263326
3117,59.47499505,82.4752835,88.88810894,82.53401083
3118,73.31543621,72.88641292,92.2442127,75.3563943
3119,71.42614385,76.85840083,94.70371639,78.76429886
3120,67.37951527,73.17373613,102.4389476,77.55155787
3121,72.75460106,70.09769901,91.40293179,79.35825655
3122,74.67938614,74.87389758,94.92073596,77.55415582
3123,72.32285305,82.20863939,92.60258657,70.50694819
3124,70.95857256,76.24245341,92.33511385,73.72247632
3125,80.27646135,68.45493549,97.00845802,74.14330316
3126,70.70441454,71.83246094,105.3551544,81.67000151
3127,73.14506519,74.6071456,87.98734123,70.85929824
3128,72.10930388,72.41176898,94.65915356,64.97316591
3129,70.89052489,79.96722078,104.2685281,74.40497855
3130,71.05865866,83.79751111,88.33036805,81.65914919
3131,67.01204442,70.74665202,89.96657091,73.228936
3132,72.34499069,78.97345252,87.77288296,60.59764189
3133,66.08605336,72.52086538,91.52342766,71.9515925
3134,69.81020364,77.50408455,88.428779,77.84705093
3135,69.03744746,72.44771556,91.5900361,73.89004203
3136,59.75066865,64.87501003,75.81238746,72.7591629
3137,76.02379465,77.55393838,97.39658849,66.3396772
3138,70.40638043,73.70864398,89.62157666,74.32111592
3139,76.41463843,69.31987797,96.94832332,77.88504651
3140,78.57806217,65.82917926,90.53395696,73.97447094
3141,75.98985606,80.67546309,94.65867195,67.6379428
3142,73.58299845,69.50512178,97.53789606,80.05529856
3143,73.39928205,64.78137224,93.3076429,76.68509323
3144,68.7636614,74.80264754,90.63492435,79.21643074
3145,79.36994877,79.54129852,92.75926466,81.68851064
3146,69.24584738,72.38262977,91.8320887,80.81584409
3147,65.7022298,70.5323218,97.03864711,74.58093356
3148,67.79330958,75.33455333,91.58223789,79.28481491
3149,75.92073716,68.56876745,97.65355498,77.65392323
3150,70.56550445,79.68398043,92.29783335,83.6576329
3151,70.76924945,79.98404794,91.95430059,82.77070007
3152,70.14303041,74.65683567,90.89576611,71.98736383
3153,75.8789051,79.37190655,94.18869501,71.83258438
3154,67.35024751,69.14483177,94.41936008,85.7012859
3155,73.23822552,80.23168594,101.4477471,72.33413504
3156,75.97577522,73.16431501,89.88633887,81.22125184
3157,77.78951787,80.37486385,81.09216098,77.93510215
3158,71.11292431,69.73225462,94.44370262,68.42227012
3159,68.75553442,71.07226904,96.1348214,71.06218505
3160,66.4897225,77.04640668,93.6881848,71.96868645
3161,74.30923713,78.05981082,100.4675986,80.17372918
3162,74.59605385,76.45626473,99.43176276,78.31933552
3163,68.87171562,75.67526631,92.20956341,79.94568249
3164,82.87069274,72.49716179,94.26138182,77.77866435
3165,85.01088455,73.68626136,99.01560085,85.90225619
3166,75.96473603,76.26993313,98.52302748,77.76963953
3167,74.93924305,75.92680173,99.05494377,74.33117727
3168,79.06771974,79.22192525,105.114708,71.96389895
3169,73.42662896,70.93804846,95.59836793,75.76856869
3170,76.01885589,86.39046494,96.8148904,70.37532204
3171,75.36831297,67.98585277,105.3948732,72.17605762
3172,79.42204905,79.49850645,93.62333447,74.43846481
3173,73.65378117,72.49480324,104.1220785,89.32775247
3174,69.75284363,76.41562345,92.71609894,72.72830769
3175,71.65842672,78.16809398,94.1465105,74.92451365
3176,73.45257481,74.56109445,88.36365935,77.89166117
3177,75.41050701,77.13723305,83.18970043,78.98486887
3178,69.59666192,83.13456106,91.2150506,76.77993604
3179,75.30488212,73.54271223,89.17645506,81.77005173
3180,85.95584779,76.29906314,96.51693249,79.8418764
3181,86.38582498,78.19707726,95.79231973,75.28688414
3182,80.04363855,76.46973907,97.61590002,71.84206691
3183,71.35926818,72.30293786,89.70044897,76.63508641
3184,79.46931701,77.13044147,97.88926156,82.09932496
3185,77.77595012,72.12946486,97.22117039,82.65289439
3186,71.94439459,75.60235698,101.466794,81.40781978
3187,80.10324745,79.58620021,106.3023896,74.26479977
3188,75.84025622,73.47035481,93.15157437,76.6436496
3189,70.26842212,77.58309894,100.7436194,68.33949657
3190,73.93289391,82.45724923,97.75844509,77.33801174
3191,82.21585938,76.76556269,100.5927664,75.32270115
3192,74.41907655,82.41699714,94.2313105,66.6527928
3193,64.42264308,83.52752811,82.90954225,81.09811026
3194,73.07737755,71.72727249,90.39534162,77.6501122
3195,80.70434083,73.79616172,91.71160456,75.9796554
3196,83.5265769,67.81926547,92.18739124,76.28033828
3197,77.96840304,79.35448943,88.22607442,78.61903567
3198,69.60873098,81.03680432,88.81931222,65.59971597
3199,75.0733755,67.75057804,85.58459132,84.8958683
3200,70.65143037,82.82954176,97.29073076,79.49367362
3201,73.19997883,71.82848171,93.49620645,75.46939721
